anime_id,anime_name,anime_genre,anime_ratings,anime_episodes
17901,All Alone With You,Fantasy,7.35,1
9925,Amagami SS: Tachibana Miya-hen - Imouto,School,7.35,1
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,7.35,1
2116,Captain Tsubasa,Action,7.35,128
1723,Clannad Movie,Drama,7.35,1
61,D.N.Angel,Action,7.35,26
31163,Dimension W,Action,7.36,12
3230,Druaga no Tou: The Aegis of Uruk,Adventure,7.35,12
2484,Gear Fighter Dendoh,Action,7.35,38
19951,Hunter x Hunter Movie: The Last Mission,Action,7.35,1
3418,Jungle no Ouja Taa-chan,Action,7.35,50
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,Adventure,7.35,50
3229,Kimi ga Aruji de Shitsuji ga Ore de,Comedy,7.35,13
3245,Kindaichi Shounen no Jikenbo Specials,Mystery,7.35,2
3272,Kinnikuman,Adventure,7.35,137
1516,Kirarin☆Revolution,Comedy,7.35,153
32245,Kuromukuro,Action,7.35,26
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,Action,7.35,1
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,Drama,7.35,1
3467,Nogizaka Haruka no Himitsu,Comedy,7.35,12
16468,One Piece: Glorious Island,Action,7.35,2
2385,One Piece: Jango no Dance Carnival,Comedy,7.35,1
195,Onegai☆Teacher,Comedy,7.35,12
3887,Ookiku Furikabutte Special,Drama,7.35,1
30714,Owari no Seraph: Owaranai Seraph,Comedy,7.35,9
13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,Shounen,7.35,2
21073,Puchimas!!: Petit Petit iDOLM@STER,Comedy,7.35,74
25647,Sabagebu! Specials,Action,7.35,6
13055,Sankarea OVA,Comedy,7.35,2
24029,Shijou Saikyou no Deshi Kenichi Specials,Action,7.35,4
28621,Subete ga F ni Naru: The Perfect Insider,Mystery,7.35,11
9241,Super Robot Taisen OG: The Inspector,Action,7.35,26
390,Suzuka,Drama,7.35,26
21881,Sword Art Online II,Action,7.35,24
16417,Tamako Market,Comedy,7.35,12
2500,The Cockpit,Historical,7.35,3
30901,Utawarerumono: Itsuwari no Kamen,Action,7.35,25
13677,Ao no Exorcist Movie Special,Comedy,7.34,1
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,Action,7.34,1
8915,Dantalian no Shoka,Action,7.34,12
2803,Densetsu no Yuusha Da Garn,Mecha,7.34,46
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,Adventure,7.34,1
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,Adventure,7.34,1
376,Elfen Lied Special,Drama,7.34,1
1126,Figure 17: Tsubasa &amp; Hikaru,Sci-Fi,7.34,13
1524,Fuujin Monogatari,Drama,7.34,13
21635,GJ-bu@,Comedy,7.34,1
5658,Great Mazinger,Action,7.34,56
27945,Gugure! Kokkuri-san Specials,Comedy,7.34,11
958,HeatGuy J,Action,7.34,25
4550,Hyakko,Comedy,7.34,13
25159,Inou-Battle wa Nichijou-kei no Naka de,Comedy,7.34,12
3223,Kiddy Grade: Truth Dawn,Action,7.34,1
634,Koi Kaze,Drama,7.34,13
33074,Lupin III (2015) Specials,Action,7.34,2
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Action,7.34,1
28013,Macross Δ,Action,7.34,26
18391,Mini Van,Comedy,7.34,37
2736,Mojakou,Comedy,7.34,74
11033,Natsu-iro Egao de 1,Music,7.34,1
19653,Neppuu Kairiku Bushi Road,Action,7.34,1
9999,One Piece 3D: Mugiwara Chase,Action,7.34,1
8171,One Piece Recap,Action,7.34,1
2386,One Piece: Yume no Soccer Ou!,Comedy,7.34,1
107,Ou Dorobou Jing,Adventure,7.34,13
2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,Action,7.34,1
2361,Sei Juushi Bismarck,Action,7.34,51
28495,Sidonia no Kishi Movie,Action,7.34,1
173,Tactics,Comedy,7.34,25
1303,The Animatrix,Action,7.34,9
3455,To LOVE-Ru,Comedy,7.34,26
4896,Umineko no Naku Koro ni,Horror,7.34,26
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Action,7.34,1
1901,11-nin Iru!,Action,7.33,1
32323,Aishen Qiaokeli-ing...,Comedy,7.33,15
12669,Amagami SS+ Plus Specials,Romance,7.33,6
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,Action,7.33,1
1205,Aru Tabibito no Nikki,Adventure,7.33,6
10681,Blood-C: The Last Dark,Action,7.33,1
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,Action,7.33,2
24429,Daze,Music,7.33,1
9379,Denpa Onna to Seishun Otoko,Comedy,7.33,12
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Fantasy,7.33,1
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,Adventure,7.33,1
2655,Doraemon Movie 23: Nobita to Robot Kingdom,Adventure,7.33,1
893,Dragon Ball Movie 4: Saikyou e no Michi,Action,7.33,1
1299,Flag,Mecha,7.33,13
29325,Ghost in the Shell: Arise - Alternative Architecture,Mecha,7.33,10
24231,Hitsugi no Chaika: Avenging Battle,Action,7.33,10
15785,Inazuma Eleven Go vs. Danball Senki W Movie,Action,7.34,1
469,Karin,Comedy,7.33,24
3222,Kiddy Grade: Maelstrom,Action,7.33,1
11313,Kimi no Iru Machi: Tasogare Kousaten,Drama,7.33,2
5042,Kiss x Sis,Comedy,7.33,12
837,Kyou no 5 no 2,Comedy,7.33,4
1422,Lupin III: $1 Money Wars,Action,7.33,1
5084,Mai Mai Shinko to Sennen no Mahou,Adventure,7.33,1
7261,Mameshiba,Comedy,7.33,24
5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,Action,7.33,1
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Kids,7.33,1
4879,Mouryou no Hako,Mystery,7.33,13
1168,Musekinin Kanchou Tylor OVA,Adventure,7.33,10
20877,Music S.T.A.R.T!!,Music,7.33,1
460,One Piece Movie 2: Nejimaki-jima no Daibouken,Action,7.33,1
11019,Pokemon 3D Adventure: Mew wo Sagase!,Adventure,7.33,1
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,Drama,7.33,26
22865,Rokujouma no Shinryakusha!? (TV),Comedy,7.33,12
21561,Ryuugajou Nanana no Maizoukin (TV),Comedy,7.33,11
5014,Sango Shou Densetsu: Aoi Umi no Elfie,Adventure,7.33,1
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Action,7.33,1
3956,Shakugan no Shana II (Second) Specials,Comedy,7.33,3
100,Shin Shirayuki-hime Densetsu Prétear,Comedy,7.33,13
5504,Shinkyoku Soukai Polyphonica Crimson S,Drama,7.33,12
12191,Smile Precure!,Action,7.33,48
1652,Uchuu Senkan Yamato III,Action,7.33,25
180,Vandread,Action,7.33,13
3269,.hack//G.U. Trilogy,Action,7.32,1
11375,.hack//The Movie: Sekai no Mukou ni,Action,7.32,1
13939,Accel World EX,Action,7.32,2
10447,Aquarion Evol,Action,7.32,26
2920,Ashita no Joe (Movie),Action,7.32,1
15711,Bakuman.: Deraman.,Comedy,7.32,2
15687,Chuunibyou demo Koi ga Shitai! Lite,Comedy,7.32,6
1683,Di Gi Charat Nyo,Comedy,7.32,104
11783,Dog Days&#039;,Action,7.32,13
2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure,7.32,1
2030,El Cazador de la Bruja,Adventure,7.32,26
2624,Flanders no Inu,Drama,7.32,26
1886,Fushigiboshi no☆Futagohime Gyu!,Comedy,7.32,52
31737,Gakusen Toshi Asterisk 2nd Season,Comedy,7.32,12
32071,Gantz:O,Action,7.34,1
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,Drama,7.32,3
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Comedy,7.32,1
10507,Inazuma Eleven Go,Shounen,7.32,47
16774,Inferno Cop,Action,7.32,13
28387,Joukamachi no Dandelion,Comedy,7.32,12
21563,Kamigami no Asobi,Fantasy,7.32,12
52,Kidou Tenshi Angelic Layer,Comedy,7.32,26
4195,Kodomo no Jikan: Ni Gakki,Comedy,7.32,3
6163,Kuroshitsuji Recap,Action,7.32,1
6016,Kyoushoku Soukou Guyver (1989),Action,7.32,6
3247,Love Hina Final Selection,Comedy,7.32,1
1416,Lupin III: Dead or Alive,Action,7.32,1
12637,Mo Gyutto Love de Sekkinchuu!,Music,7.32,1
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,Ecchi,7.32,1
351,Ojamajo Doremi Sharp,Comedy,7.32,49
12001,One Piece 3D: Gekisou! Trap Coaster,Action,7.32,1
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Comedy,7.32,13
9981,Phi Brain: Kami no Puzzle,Action,7.32,25
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,Adventure,7.32,1
1191,Saber Marionette J Again,Action,7.32,6
1124,Seikai no Danshou: Tanjou,Military,7.32,1
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,Action,7.32,1
866,Slayers Premium,Adventure,7.32,1
2583,Soukou Kihei Votoms: The Last Red Shoulder,Action,7.32,1
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,Action,7.33,1
10232,Tamayura: Hitotose,Comedy,7.32,12
14835,The iDOLM@STER Shiny Festa,Comedy,7.32,3
30740,Young Black Jack,Drama,7.32,12
18441,Blood Lad: Wagahai wa Neko de wa Nai,Action,7.31,1
33929,Boku no Hero Academia: Jump Festa 2016 Special,Action,7.32,1
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,Adventure,7.31,1
27825,Dragon Nest: Warriors&#039; Dawn,Action,7.31,1
3218,Gensoumaden Saiyuuki OVA,Adventure,7.31,2
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Comedy,7.31,26
915,Ginga Densetsu Weed,Adventure,7.31,26
2987,Ginga Hyouryuu Vifam,Action,7.31,46
15617,Jinrui wa Suitai Shimashita Specials,Comedy,7.31,6
3010,Kaiketsu Zorro,Adventure,7.31,52
16668,Kakumeiki Valvrave,Action,7.31,12
274,Kiddy Grade,Action,7.31,24
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Adventure,7.31,1
32543,Lu Shidai 2nd Season,Action,7.31,13
1429,Lupin III: Nusumareta Lupin,Action,7.31,1
2818,Madou King Granzort,Action,7.31,41
333,Mama wa Shougaku 4 Nensei,Comedy,7.31,51
6262,Manga Sekai Mukashibanashi,Adventure,7.31,127
3437,Mister Ajikko,Comedy,7.31,99
6999,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,Comedy,7.31,2
1835,Ryuusei no Rockman,Action,7.31,55
529,Saishuu Heiki Kanojo,Drama,7.31,13
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Drama,7.31,1
79,Shuffle!,Comedy,7.31,24
3594,Tears to Tiara,Action,7.31,26
1860,Tokyo Majin Gakuen Kenpucho: Tou,Action,7.31,14
201,Video Girl Ai,Comedy,7.31,6
3322,Wagaya no Oinari-sama.,Adventure,7.31,24
3043,Andersen Douwa: Ningyohime,Fantasy,7.3,1
2333,Anime Sanjuushi,Adventure,7.3,52
6901,Battle Spirits: Shounen Gekiha Dan,Action,7.3,50
12651,Danball Senki W,Action,7.3,58
2748,Dash! Kappei,Comedy,7.3,65
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,Comedy,7.3,1
12623,Egomama,Music,7.29,1
3231,Gunslinger Girl: Il Teatrino,Action,7.3,13
3298,Hatenkou Yuugi,Adventure,7.3,10
1774,HeatGuy J Special,Action,7.3,1
31500,High School Fleet,Action,7.3,12
1358,Hokuto no Ken Movie,Adventure,7.3,1
2745,Jigoku Sensei Nube OVA,Action,7.3,3
20505,Kimi to Boku,Drama,7.3,1
12175,Koi to Senkyo to Chocolate,Drama,7.3,12
4903,Kyou no 5 no 2 (TV),Comedy,7.3,13
277,Mahoromatic 2,Comedy,7.3,14
1017,Majutsushi Orphen,Action,7.3,24
10397,Mashiro-iro Symphony: The Color of Lovers,Drama,7.3,12
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,Action,7.3,1
1847,Rec: Yurusarezarumono,Comedy,7.3,1
16051,Ro-Kyu-Bu! SS,Comedy,7.3,12
34085,Sakura Nagashi,Action,7.29,1
31280,Selector Destructed WIXOSS Movie,Game,7.3,1
3000,Taiho Shichau zo: Full Throttle,Action,7.3,23
11341,Tantei Opera Milky Holmes Dai 2 Maku,Comedy,7.3,12
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,Action,7.3,1
178,Ultra Maniac,Comedy,7.3,26
1920,Urusei Yatsura Movie 1: Only You,Action,7.3,1
1932,Yes! Precure 5,Action,7.3,49
23447,Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara,Comedy,7.29,1
30205,Aoharu x Kikanjuu,Action,7.29,12
6164,Aoi Hana,Romance,7.29,11
1736,B&#039;T X Neo,Action,7.29,14
2589,Black Cat Special,Action,7.29,1
4071,Black Jack (TV): Hizouban Specials,Adventure,7.29,2
12079,Black★Rock Shooter,Action,7.29,1
526,Boku no Chikyuu wo Mamotte,Drama,7.29,6
21437,Buddy Complex,Action,7.29,13
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,Comedy,7.29,1
5216,D.C.if: Da Capo if,Drama,7.29,2
7081,Danball Senki,Action,7.29,44
2123,Digimon X-Evolution,Action,7.29,1
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,Adventure,7.29,1
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Comedy,7.29,1
652,Galaxy Angel Z,Comedy,7.29,9
395,Gantz 2nd Stage,Action,7.29,13
1490,Ginga Tetsudou Monogatari,Action,7.29,26
8120,Gotou ni Naritai.,Drama,7.29,1
5041,Guin Saga,Adventure,7.29,26
1371,Hi no Tori,Adventure,7.29,13
1116,Junkers Come Here,Drama,7.29,1
26441,Junketsu no Maria,Comedy,7.29,12
6954,Kara no Kyoukai: Shuushou,Mystery,7.29,1
1556,Kikoushi Enma,Demons,7.29,4
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,Action,7.29,1
5079,Kurokami The Animation,Action,7.29,23
10456,Kyoukaisenjou no Horizon,Action,7.29,13
1413,Lupin III: Alcatraz Connection,Action,7.29,1
276,Mahoromatic: Automatic Maiden,Comedy,7.29,12
352,Motto! Ojamajo Doremi,Comedy,7.29,50
6023,Nogizaka Haruka no Himitsu: Purezza,Comedy,7.29,12
2947,Ojamajo Doremi Sharp Movie,Kids,7.29,1
2108,Rockman.EXE Axess,Action,7.29,51
1362,Street Fighter II: The Movie,Action,7.29,1
1731,Tales of Symphonia The Animation: Sylvarant-hen,Action,7.29,4
3593,Utawarerumono OVA,Action,7.29,3
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,Comedy,7.29,12
3692,Yes! Precure 5 GoGo!,Action,7.29,48
550,Yu☆Gi☆Oh!,Action,7.29,27
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,Kids,7.29,1
19759,Ansatsu Kyoushitsu,Action,7.28,1
1498,Black Blood Brothers,Action,7.28,12
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,Action,7.28,1
974,Dead Leaves,Adventure,7.28,1
24031,Denki-gai no Honya-san,Comedy,7.28,12
2222,Dr. Slump: Arale-chan,Comedy,7.28,243
14829,Fate/kaleid liner Prisma☆Illya,Action,7.28,10
19159,Genshiken Nidaime OVA,Comedy,7.28,1
1140,Giniro no Kami no Agito,Adventure,7.28,1
6463,Hoshi wo Katta Hi,Kids,7.28,1
20457,Inari,Comedy,7.28,10
34178,Inazuma Eleven: Outer Code,Sports,7.28,Unknown
2542,Lady Georgie,Drama,7.28,45
189,Love Hina,Comedy,7.28,24
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Action,7.28,1
24455,Madan no Ou to Vanadis,Adventure,7.28,13
2834,Miracle☆Girls,Drama,7.28,51
4134,Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den,Comedy,7.28,1
3111,Nasu: Suitcase no Wataridori,Drama,7.28,1
14293,Nerawareta Gakuen,Romance,7.28,1
613,Onmyou Taisenki,Adventure,7.28,52
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,Comedy,7.28,1
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Action,7.28,1
28215,Saint Seiya: Soul of Gold,Action,7.28,13
23987,Sarusuberi: Miss Hokusai,Drama,7.28,1
1108,Senkaiden Houshin Engi,Adventure,7.28,26
1080,Sentou Yousei Yukikaze,Action,7.28,5
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,Comedy,7.28,1
4382,Suzumiya Haruhi no Yuuutsu (2009),Comedy,7.28,14
2747,Tetsuwan Atom,Action,7.28,193
12695,Tight-rope,Romance,7.28,2
5397,Usavich III,Comedy,7.28,13
6951,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,Adventure,7.28,1
5196,Aria The Origination Picture Drama,Fantasy,7.27,7
369,Boogiepop wa Warawanai: Boogiepop Phantom,Dementia,7.27,12
2036,Cosmic Baton Girl Comet-san,Adventure,7.27,43
1352,Cyber City Oedo 808,Action,7.27,3
34349,Diamond no Ace: Second Season OVA,Comedy,7.25,2
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,Adventure,7.27,1
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,Adventure,7.27,1
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,Comedy,7.27,4
1845,Gaiking: Legend of Daiku-Maryu,Action,7.27,39
384,Gantz,Action,7.27,13
2400,Ghost Sweeper GS Mikami,Comedy,7.27,45
2416,Grander Musashi RV,Adventure,7.27,39
650,Gunsmith Cats,Action,7.27,3
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,Comedy,7.27,1
990,Kamisama Kazoku,Comedy,7.27,13
144,Kanon,Drama,7.27,13
1145,Kaze no Youjinbou,Action,7.27,25
1086,Kenran Butou Sai: The Mars Daybreak,Adventure,7.27,26
3670,Kikou Souseiki Mospeada,Action,7.27,25
10152,Kimi ni Todoke 2nd Season: Kataomoi,Romance,7.27,1
4198,Koutetsu Jeeg,Action,7.27,46
17819,Kyoto Animation: Suiei-hen,Sports,7.27,1
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Fantasy,7.27,13
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,Adventure,7.27,1
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,Drama,7.27,1
1941,Moonlight Mile 1st Season: Lift Off,Adventure,7.27,12
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,Action,7.27,1
31645,Persona 5 the Animation: The Day Breakers,Action,7.27,1
27539,Pikmin Short Movies,Fantasy,7.27,3
2283,Red Baron,Action,7.27,49
1236,SF Saiyuuki Starzinger,Adventure,7.27,73
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,Action,7.27,9
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,Action,7.27,1
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,Drama,7.27,1
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,7.27,8
22689,Terra Formars: Bugs 2-hen,Action,7.27,2
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,Comedy,7.27,1
17699,Toriko Movie: Bishokushin no Special Menu,Action,7.27,1
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,Action,7.27,1
3738,Usavich II,Adventure,7.27,13
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,Music,7.26,1
2225,Alps no Shoujo Heidi,Drama,7.26,52
10647,Ao no Exorcist: Ura Ex,Action,7.26,10
2825,Arabian Nights: Sindbad no Bouken (TV),Adventure,7.26,52
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,Comedy,7.27,6
9645,Be-Bop Highschool,Comedy,7.26,7
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,Comedy,7.26,12
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,Comedy,7.26,1
4586,Daisuki! BuBu ChaCha,Kids,7.26,26
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,7.26,1
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,Adventure,7.26,1
6361,ef: A Tale of Memories. - Prologue,Drama,7.26,1
13183,Fate/Zero Remix,Action,7.26,2
380,Fushigi Yuugi OVA,Adventure,7.26,3
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,7.25,2
243,Gravitation,Comedy,7.26,13
1016,Gunnm,Drama,7.26,2
3299,H2O: Footprints in the Sand,Harem,7.26,12
9958,Hayate no Gotoku! Heaven Is a Place on Earth,Comedy,7.26,1
23153,Hayate no Gotoku! OVA,Comedy,7.26,3
3946,Jarinko Chie,Comedy,7.26,1
2602,Kenkou Zenrakei Suieibu Umishou,Comedy,7.26,13
5717,Kiniro no Corda: Secondo Passo,Harem,7.26,2
31610,Kyoukai no Rinne (TV) 2nd Season,Comedy,7.26,25
631,Mahoromatic Summer Special,Comedy,7.26,1
629,Mahoutsukai Tai! OVA,Comedy,7.26,6
14817,Mouretsu Pirates: Abyss of Hyperspace,Sci-Fi,7.26,1
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,Action,7.26,51
19511,Naruto Shippuuden: Sunny Side Battle,Action,7.26,1
4191,Popolocrois Monogatari,Adventure,7.26,25
15649,Puchimas!: Petit iDOLM@STER,Comedy,7.26,64
2110,Rockman.EXE Beast,Action,7.26,25
3624,Seimei no Kagaku: Micro Patrol,Adventure,7.26,26
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,7.26,1
33004,Tanaka-kun wa Kyou mo Kedaruge,Comedy,7.26,35
3044,Tetsuwan Atom (1980),Action,7.26,52
2816,Toushou Daimos,Adventure,7.26,44
732,Vampire Hunter D,Action,7.26,1
394,Ai Yori Aoshi: Enishi,Comedy,7.25,12
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,Comedy,7.25,1
9539,Cardfight!! Vanguard,Action,7.25,65
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Comedy,7.25,9
1132,Digimon Frontier,Action,7.25,50
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,Adventure,7.25,1
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,Adventure,7.25,1
5760,Dororo to Hyakkimaru,Action,7.25,26
4246,Eureka Seven: Pocket ga Niji de Ippai,Adventure,7.25,1
1534,Futari wa Precure: Splash☆Star,Action,7.25,49
12419,Guilty Crown Kiseki: Reassortment,Action,7.25,1
13161,Hagure Yuusha no Aesthetica,Action,7.25,12
11785,Haiyore! Nyaruko-san,Comedy,7.25,12
2264,Jungle Taitei Movie (1997),Adventure,7.25,1
28869,Kaitou Joker 2nd Season,Adventure,7.25,13
16033,Karneval,Fantasy,7.25,1
2048,Kikou Ryohei Mellowlink,Action,7.25,12
15359,Kyousou Giga (2012),Action,7.25,5
206,Lodoss-tou Senki: Eiyuu Kishi Den,Action,7.25,27
1417,Lupin III: Moeyo Zantetsuken!,Action,7.25,1
30014,Momokuri,Comedy,7.25,26
13409,Moyashimon Returns,Comedy,7.25,11
3305,Muteki Koujin Daitarn 3,Mecha,7.25,40
1732,Negima!? Natsu Special!?,Comedy,7.25,1
459,One Piece Movie 1,Action,7.25,1
5440,Ougon Yuusha Goldran,Action,7.25,48
1493,Project ARMS: The 2nd Chapter,Action,7.25,26
1538,Pumpkin Scissors,Action,7.25,24
23043,Re Boot,Drama,7.25,1
2543,Robin Hood no Daibouken,Adventure,7.25,52
2109,Rockman.EXE Stream,Action,7.25,51
3868,Rose of Versailles Movie,Drama,7.25,1
22359,Sanzoku no Musume Ronja,Adventure,7.25,26
12823,Shakugan no Shana III (Final) Specials,Comedy,7.25,2
3221,Shakugan no Shana Movie Special,Adventure,7.25,1
1823,Shin Hakkenden,Action,7.25,26
19211,Suisei no Gargantia Specials,Action,7.24,2
8909,Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy,7.25,4
1133,Tenchi Muyou! GXP,Action,7.25,26
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,Ecchi,7.25,1
53,Ai Yori Aoshi,Comedy,7.24,24
7059,Black★Rock Shooter (OVA),Action,7.24,1
3460,Bosco Daibouken,Adventure,7.24,26
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,Comedy,7.24,1
1778,Dae Jang Geum: Jang Geum&#039;s Dream,Adventure,7.24,26
12879,Dantalian no Shoka: Ibarahime,Action,7.24,1
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Adventure,7.24,1
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,Action,7.24,1
1179,Gakuen Senki Muryou,Adventure,7.24,26
3219,Gakuen Utopia Manabi Straight! Special,Comedy,7.24,1
6610,Ibara no Ou,Action,7.24,1
3270,IGPX: Immortal Grand Prix (2005),Drama,7.24,13
3421,Kodomo no Omocha,Comedy,7.24,1
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Adventure,7.24,1
25143,Kono Danshi,Drama,7.24,1
690,Kyuuketsuhime Miyu (TV),Action,7.24,26
1164,Mahou Senshi Louie,Adventure,7.24,24
872,Mahou Shoujo-tai Arusu,Adventure,7.24,40
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,Action,7.24,1
5343,Monkey Punch: Manga Katsudou Daishashin,Action,7.24,12
8917,Mouretsu Pirates,Sci-Fi,7.24,26
30771,Mudai,Drama,7.24,1
34034,Pokemon Sun &amp; Moon,Action,7.23,Unknown
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,Action,7.24,18
3363,RD Sennou Chousashitsu,Action,7.24,26
4214,Rosario to Vampire Capu2,Comedy,7.24,13
678,Shadow Skill: Eigi,Adventure,7.24,26
19117,Toaru Hikuushi e no Koiuta,Adventure,7.24,13
2429,Unico: Mahou no Shima e,Adventure,7.24,1
2716,Urayasu Tekkin Kazoku,Comedy,7.24,33
13171,Wasurenagumo,Comedy,7.24,1
